User,Gesture Type,RandomIteration,#ofTrainingExamples,TotalSizeOfTrainingSet,Training Set Contents,Candidate,RecoResult,Correct or Incorrect,RecoResultScore,RecoResultBestMatch,RecoResultNBestSorted
Amey,0,1,2,34,"['6|Amey|E2', '/|Amey|E5', '0|Amey|E7', '4|Amey|E1', ')|Amey|E9', '9|Amey|E4', '(|Amey|E1', '2|Amey|E9', 'X|Amey|E2', '4|Amey|E8', '3|Amey|E3', '3|Amey|E6', '8|Amey|E9', '8|Amey|E1', '1|Amey|E7', '-|Amey|E1', '^|Amey|E4', '-|Amey|E3', '(|Amey|E8', '9|Amey|E3', '0|Amey|E8', '7|Amey|E8', '5|Amey|E7', '+|Amey|E5', '2|Amey|E10', '1|Amey|E10', ')|Amey|E2', '/|Amey|E4', '6|Amey|E3', '^|Amey|E7', '7|Amey|E2', 'X|Amey|E10', '5|Amey|E10', '+|Amey|E4']",0|Amey|E5,0,1,0.968,0|Amey|E7,"{'0|Amey|E7': 0.968, '0|Amey|E8': 0.942, '+|Amey|E5': 0.603, '+|Amey|E4': 0.567, 'X|Amey|E10': 0.555, 'X|Amey|E2': 0.549, '4|Amey|E8': 0.537, '4|Amey|E1': 0.525, '8|Amey|E1': 0.523, '8|Amey|E9': 0.367, '/|Amey|E4': 0.179, '/|Amey|E5': 0.168}"
Amey,1,1,2,34,"['6|Amey|E2', '/|Amey|E5', '0|Amey|E7', '4|Amey|E1', ')|Amey|E9', '9|Amey|E4', '(|Amey|E1', '2|Amey|E9', 'X|Amey|E2', '4|Amey|E8', '3|Amey|E3', '3|Amey|E6', '8|Amey|E9', '8|Amey|E1', '1|Amey|E7', '-|Amey|E1', '^|Amey|E4', '-|Amey|E3', '(|Amey|E8', '9|Amey|E3', '0|Amey|E8', '7|Amey|E8', '5|Amey|E7', '+|Amey|E5', '2|Amey|E10', '1|Amey|E10', ')|Amey|E2', '/|Amey|E4', '6|Amey|E3', '^|Amey|E7', '7|Amey|E2', 'X|Amey|E10', '5|Amey|E10', '+|Amey|E4']",1|Amey|E2,1,1,0.944,1|Amey|E7,"{'1|Amey|E7': 0.944, '1|Amey|E10': 0.932, '^|Amey|E4': 0.748, '3|Amey|E6': 0.746, '3|Amey|E3': 0.744, '-|Amey|E3': 0.738, '-|Amey|E1': 0.732, '^|Amey|E7': 0.705, '2|Amey|E9': 0.584, '2|Amey|E10': 0.522, '7|Amey|E2': 0.503, '0|Amey|E7': 0.488, 'X|Amey|E10': 0.478, 'X|Amey|E2': 0.477, '+|Amey|E4': 0.465, '+|Amey|E5': 0.461, '/|Amey|E5': 0.43, '/|Amey|E4': 0.419, '8|Amey|E1': 0.364, '0|Amey|E8': 0.333, '6|Amey|E2': 0.158, '6|Amey|E3': 0.157, ')|Amey|E9': 0.127, ')|Amey|E2': 0.12}"
Amey,2,1,2,34,"['6|Amey|E2', '/|Amey|E5', '0|Amey|E7', '4|Amey|E1', ')|Amey|E9', '9|Amey|E4', '(|Amey|E1', '2|Amey|E9', 'X|Amey|E2', '4|Amey|E8', '3|Amey|E3', '3|Amey|E6', '8|Amey|E9', '8|Amey|E1', '1|Amey|E7', '-|Amey|E1', '^|Amey|E4', '-|Amey|E3', '(|Amey|E8', '9|Amey|E3', '0|Amey|E8', '7|Amey|E8', '5|Amey|E7', '+|Amey|E5', '2|Amey|E10', '1|Amey|E10', ')|Amey|E2', '/|Amey|E4', '6|Amey|E3', '^|Amey|E7', '7|Amey|E2', 'X|Amey|E10', '5|Amey|E10', '+|Amey|E4']",2|Amey|E2,2,1,0.954,2|Amey|E9,"{'2|Amey|E9': 0.954, '2|Amey|E10': 0.827, '7|Amey|E2': 0.731, '1|Amey|E7': 0.607, '1|Amey|E10': 0.588, '-|Amey|E3': 0.565, '3|Amey|E3': 0.563, '+|Amey|E4': 0.559, '-|Amey|E1': 0.555, '3|Amey|E6': 0.535, '+|Amey|E5': 0.526, '8|Amey|E1': 0.521, '0|Amey|E8': 0.475, '0|Amey|E7': 0.47, 'X|Amey|E10': 0.445, 'X|Amey|E2': 0.427, '^|Amey|E4': 0.341, '^|Amey|E7': 0.321, '/|Amey|E5': 0.31, '/|Amey|E4': 0.304, '6|Amey|E2': 0.275, '6|Amey|E3': 0.239, ')|Amey|E9': 0.063, ')|Amey|E2': 0.047}"
Amey,3,1,2,34,"['6|Amey|E2', '/|Amey|E5', '0|Amey|E7', '4|Amey|E1', ')|Amey|E9', '9|Amey|E4', '(|Amey|E1', '2|Amey|E9', 'X|Amey|E2', '4|Amey|E8', '3|Amey|E3', '3|Amey|E6', '8|Amey|E9', '8|Amey|E1', '1|Amey|E7', '-|Amey|E1', '^|Amey|E4', '-|Amey|E3', '(|Amey|E8', '9|Amey|E3', '0|Amey|E8', '7|Amey|E8', '5|Amey|E7', '+|Amey|E5', '2|Amey|E10', '1|Amey|E10', ')|Amey|E2', '/|Amey|E4', '6|Amey|E3', '^|Amey|E7', '7|Amey|E2', 'X|Amey|E10', '5|Amey|E10', '+|Amey|E4']",3|Amey|E5,3,1,0.923,3|Amey|E6,"{'3|Amey|E6': 0.923, '3|Amey|E3': 0.896, '1|Amey|E7': 0.76, '1|Amey|E10': 0.76, '2|Amey|E9': 0.561, '-|Amey|E3': 0.534, '-|Amey|E1': 0.523, '8|Amey|E1': 0.518, '7|Amey|E2': 0.516, '^|Amey|E4': 0.508, '2|Amey|E10': 0.508, '0|Amey|E7': 0.507, '^|Amey|E7': 0.461, '0|Amey|E8': 0.458, 'X|Amey|E10': 0.455, 'X|Amey|E2': 0.454, '+|Amey|E5': 0.426, '+|Amey|E4': 0.414, '/|Amey|E5': 0.249, '/|Amey|E4': 0.241, '6|Amey|E2': 0.199, '6|Amey|E3': 0.193, ')|Amey|E2': 0.117, ')|Amey|E9': 0.113}"
Amey,4,1,2,34,"['6|Amey|E2', '/|Amey|E5', '0|Amey|E7', '4|Amey|E1', ')|Amey|E9', '9|Amey|E4', '(|Amey|E1', '2|Amey|E9', 'X|Amey|E2', '4|Amey|E8', '3|Amey|E3', '3|Amey|E6', '8|Amey|E9', '8|Amey|E1', '1|Amey|E7', '-|Amey|E1', '^|Amey|E4', '-|Amey|E3', '(|Amey|E8', '9|Amey|E3', '0|Amey|E8', '7|Amey|E8', '5|Amey|E7', '+|Amey|E5', '2|Amey|E10', '1|Amey|E10', ')|Amey|E2', '/|Amey|E4', '6|Amey|E3', '^|Amey|E7', '7|Amey|E2', 'X|Amey|E10', '5|Amey|E10', '+|Amey|E4']",4|Amey|E4,4,1,0.933,4|Amey|E1,"{'4|Amey|E1': 0.933, '4|Amey|E8': 0.92, '6|Amey|E3': 0.736, '6|Amey|E2': 0.716, '+|Amey|E5': 0.689, 'X|Amey|E10': 0.667, '+|Amey|E4': 0.658, 'X|Amey|E2': 0.644, '/|Amey|E4': 0.603, '/|Amey|E5': 0.594, '0|Amey|E8': 0.529, '0|Amey|E7': 0.516, '8|Amey|E9': 0.282}"
Amey,5,1,2,34,"['6|Amey|E2', '/|Amey|E5', '0|Amey|E7', '4|Amey|E1', ')|Amey|E9', '9|Amey|E4', '(|Amey|E1', '2|Amey|E9', 'X|Amey|E2', '4|Amey|E8', '3|Amey|E3', '3|Amey|E6', '8|Amey|E9', '8|Amey|E1', '1|Amey|E7', '-|Amey|E1', '^|Amey|E4', '-|Amey|E3', '(|Amey|E8', '9|Amey|E3', '0|Amey|E8', '7|Amey|E8', '5|Amey|E7', '+|Amey|E5', '2|Amey|E10', '1|Amey|E10', ')|Amey|E2', '/|Amey|E4', '6|Amey|E3', '^|Amey|E7', '7|Amey|E2', 'X|Amey|E10', '5|Amey|E10', '+|Amey|E4']",5|Amey|E8,5,1,0.983,5|Amey|E7,"{'5|Amey|E7': 0.983, '5|Amey|E10': 0.892, '9|Amey|E4': 0.748, '9|Amey|E3': 0.735, '(|Amey|E1': 0.672, '6|Amey|E2': 0.643, '(|Amey|E8': 0.639, '-|Amey|E1': 0.588, '-|Amey|E3': 0.576, '7|Amey|E2': 0.576, '+|Amey|E4': 0.566, '4|Amey|E8': 0.563, '4|Amey|E1': 0.539, '+|Amey|E5': 0.526, '2|Amey|E9': 0.239, '2|Amey|E10': 0.202}"
Amey,6,1,2,34,"['6|Amey|E2', '/|Amey|E5', '0|Amey|E7', '4|Amey|E1', ')|Amey|E9', '9|Amey|E4', '(|Amey|E1', '2|Amey|E9', 'X|Amey|E2', '4|Amey|E8', '3|Amey|E3', '3|Amey|E6', '8|Amey|E9', '8|Amey|E1', '1|Amey|E7', '-|Amey|E1', '^|Amey|E4', '-|Amey|E3', '(|Amey|E8', '9|Amey|E3', '0|Amey|E8', '7|Amey|E8', '5|Amey|E7', '+|Amey|E5', '2|Amey|E10', '1|Amey|E10', ')|Amey|E2', '/|Amey|E4', '6|Amey|E3', '^|Amey|E7', '7|Amey|E2', 'X|Amey|E10', '5|Amey|E10', '+|Amey|E4']",6|Amey|E1,6,1,0.966,6|Amey|E3,"{'6|Amey|E3': 0.966, '6|Amey|E2': 0.94, '0|Amey|E8': 0.666, '5|Amey|E7': 0.65, '5|Amey|E10': 0.635, '+|Amey|E4': 0.631, '+|Amey|E5': 0.623, '(|Amey|E1': 0.472, '(|Amey|E8': 0.472, '7|Amey|E2': 0.425, '4|Amey|E8': 0.368, '4|Amey|E1': 0.357, '-|Amey|E1': 0.341, '-|Amey|E3': 0.337, '2|Amey|E9': 0.253, '2|Amey|E10': 0.244}"
Amey,7,1,2,34,"['6|Amey|E2', '/|Amey|E5', '0|Amey|E7', '4|Amey|E1', ')|Amey|E9', '9|Amey|E4', '(|Amey|E1', '2|Amey|E9', 'X|Amey|E2', '4|Amey|E8', '3|Amey|E3', '3|Amey|E6', '8|Amey|E9', '8|Amey|E1', '1|Amey|E7', '-|Amey|E1', '^|Amey|E4', '-|Amey|E3', '(|Amey|E8', '9|Amey|E3', '0|Amey|E8', '7|Amey|E8', '5|Amey|E7', '+|Amey|E5', '2|Amey|E10', '1|Amey|E10', ')|Amey|E2', '/|Amey|E4', '6|Amey|E3', '^|Amey|E7', '7|Amey|E2', 'X|Amey|E10', '5|Amey|E10', '+|Amey|E4']",7|Amey|E1,7,1,0.927,7|Amey|E2,"{'7|Amey|E2': 0.927, '2|Amey|E9': 0.752, '2|Amey|E10': 0.716, '8|Amey|E1': 0.641, '+|Amey|E4': 0.636, '0|Amey|E8': 0.631, '+|Amey|E5': 0.619, '7|Amey|E8': 0.53, ')|Amey|E2': 0.492, '3|Amey|E6': 0.46, '-|Amey|E3': 0.456, '-|Amey|E1': 0.449, '8|Amey|E9': 0.4, '5|Amey|E10': 0.381, '5|Amey|E7': 0.318, ')|Amey|E9': 0.163, '3|Amey|E3': 0.138}"
Amey,8,1,2,34,"['6|Amey|E2', '/|Amey|E5', '0|Amey|E7', '4|Amey|E1', ')|Amey|E9', '9|Amey|E4', '(|Amey|E1', '2|Amey|E9', 'X|Amey|E2', '4|Amey|E8', '3|Amey|E3', '3|Amey|E6', '8|Amey|E9', '8|Amey|E1', '1|Amey|E7', '-|Amey|E1', '^|Amey|E4', '-|Amey|E3', '(|Amey|E8', '9|Amey|E3', '0|Amey|E8', '7|Amey|E8', '5|Amey|E7', '+|Amey|E5', '2|Amey|E10', '1|Amey|E10', ')|Amey|E2', '/|Amey|E4', '6|Amey|E3', '^|Amey|E7', '7|Amey|E2', 'X|Amey|E10', '5|Amey|E10', '+|Amey|E4']",8|Amey|E7,8,1,0.795,8|Amey|E9,"{'8|Amey|E9': 0.795, '8|Amey|E1': 0.774, '7|Amey|E2': 0.712, '0|Amey|E8': 0.513, '3|Amey|E6': 0.487, '2|Amey|E10': 0.451, '+|Amey|E5': 0.418, ')|Amey|E9': 0.416, '+|Amey|E4': 0.416, ')|Amey|E2': 0.397, '7|Amey|E8': 0.343, '-|Amey|E3': 0.319, '-|Amey|E1': 0.316, '5|Amey|E10': 0.312, '5|Amey|E7': 0.274, '3|Amey|E3': 0.178}"
Amey,9,1,2,34,"['6|Amey|E2', '/|Amey|E5', '0|Amey|E7', '4|Amey|E1', ')|Amey|E9', '9|Amey|E4', '(|Amey|E1', '2|Amey|E9', 'X|Amey|E2', '4|Amey|E8', '3|Amey|E3', '3|Amey|E6', '8|Amey|E9', '8|Amey|E1', '1|Amey|E7', '-|Amey|E1', '^|Amey|E4', '-|Amey|E3', '(|Amey|E8', '9|Amey|E3', '0|Amey|E8', '7|Amey|E8', '5|Amey|E7', '+|Amey|E5', '2|Amey|E10', '1|Amey|E10', ')|Amey|E2', '/|Amey|E4', '6|Amey|E3', '^|Amey|E7', '7|Amey|E2', 'X|Amey|E10', '5|Amey|E10', '+|Amey|E4']",9|Amey|E1,9,1,0.916,9|Amey|E4,"{'9|Amey|E4': 0.916, '9|Amey|E3': 0.892, '4|Amey|E8': 0.6, 'X|Amey|E2': 0.578, 'X|Amey|E10': 0.533, '^|Amey|E7': 0.415, '(|Amey|E1': 0.382, '^|Amey|E4': 0.37, '(|Amey|E8': 0.336}"
Amey,X,1,2,34,"['6|Amey|E2', '/|Amey|E5', '0|Amey|E7', '4|Amey|E1', ')|Amey|E9', '9|Amey|E4', '(|Amey|E1', '2|Amey|E9', 'X|Amey|E2', '4|Amey|E8', '3|Amey|E3', '3|Amey|E6', '8|Amey|E9', '8|Amey|E1', '1|Amey|E7', '-|Amey|E1', '^|Amey|E4', '-|Amey|E3', '(|Amey|E8', '9|Amey|E3', '0|Amey|E8', '7|Amey|E8', '5|Amey|E7', '+|Amey|E5', '2|Amey|E10', '1|Amey|E10', ')|Amey|E2', '/|Amey|E4', '6|Amey|E3', '^|Amey|E7', '7|Amey|E2', 'X|Amey|E10', '5|Amey|E10', '+|Amey|E4']",X|Amey|E6,X,1,0.952,X|Amey|E10,"{'X|Amey|E10': 0.952, 'X|Amey|E2': 0.907, '8|Amey|E9': 0.44, ')|Amey|E9': 0.439}"
Amey,^,1,2,34,"['6|Amey|E2', '/|Amey|E5', '0|Amey|E7', '4|Amey|E1', ')|Amey|E9', '9|Amey|E4', '(|Amey|E1', '2|Amey|E9', 'X|Amey|E2', '4|Amey|E8', '3|Amey|E3', '3|Amey|E6', '8|Amey|E9', '8|Amey|E1', '1|Amey|E7', '-|Amey|E1', '^|Amey|E4', '-|Amey|E3', '(|Amey|E8', '9|Amey|E3', '0|Amey|E8', '7|Amey|E8', '5|Amey|E7', '+|Amey|E5', '2|Amey|E10', '1|Amey|E10', ')|Amey|E2', '/|Amey|E4', '6|Amey|E3', '^|Amey|E7', '7|Amey|E2', 'X|Amey|E10', '5|Amey|E10', '+|Amey|E4']",^|Amey|E1,^,1,0.954,^|Amey|E4,"{'^|Amey|E4': 0.954, '^|Amey|E7': 0.915, '1|Amey|E10': 0.697, '1|Amey|E7': 0.684, '/|Amey|E5': 0.659, '/|Amey|E4': 0.647, '3|Amey|E3': 0.601, '+|Amey|E4': 0.542, '7|Amey|E2': 0.527, 'X|Amey|E2': 0.499, 'X|Amey|E10': 0.498, '7|Amey|E8': 0.391, ')|Amey|E2': 0.352, ')|Amey|E9': 0.35, '2|Amey|E9': 0.329, '9|Amey|E3': 0.276, '8|Amey|E1': 0.155, '0|Amey|E7': 0.113, '6|Amey|E3': 0.103, '6|Amey|E2': 0.094}"
Amey,/,1,2,34,"['6|Amey|E2', '/|Amey|E5', '0|Amey|E7', '4|Amey|E1', ')|Amey|E9', '9|Amey|E4', '(|Amey|E1', '2|Amey|E9', 'X|Amey|E2', '4|Amey|E8', '3|Amey|E3', '3|Amey|E6', '8|Amey|E9', '8|Amey|E1', '1|Amey|E7', '-|Amey|E1', '^|Amey|E4', '-|Amey|E3', '(|Amey|E8', '9|Amey|E3', '0|Amey|E8', '7|Amey|E8', '5|Amey|E7', '+|Amey|E5', '2|Amey|E10', '1|Amey|E10', ')|Amey|E2', '/|Amey|E4', '6|Amey|E3', '^|Amey|E7', '7|Amey|E2', 'X|Amey|E10', '5|Amey|E10', '+|Amey|E4']",/|Amey|E1,/,1,0.993,/|Amey|E4,"{'/|Amey|E4': 0.993, '/|Amey|E5': 0.991, '4|Amey|E8': 0.624, '4|Amey|E1': 0.608, 'X|Amey|E2': 0.533, 'X|Amey|E10': 0.517, '6|Amey|E3': 0.479, '+|Amey|E4': 0.467, '+|Amey|E5': 0.459, '8|Amey|E9': 0.352, '0|Amey|E8': 0.27, '0|Amey|E7': 0.163}"
Amey,(,2,2,34,"['+|Amey|E7', '9|Amey|E3', '2|Amey|E7', '7|Amey|E3', '1|Amey|E3', '4|Amey|E10', '^|Amey|E5', '(|Amey|E10', ')|Amey|E4', '3|Amey|E3', '-|Amey|E4', ')|Amey|E10', '0|Amey|E4', '-|Amey|E1', '+|Amey|E3', '0|Amey|E9', 'X|Amey|E9', '5|Amey|E9', '^|Amey|E6', '6|Amey|E4', '8|Amey|E1', 'X|Amey|E1', '/|Amey|E1', '8|Amey|E7', '5|Amey|E7', '9|Amey|E6', '1|Amey|E2', '7|Amey|E5', '/|Amey|E8', '3|Amey|E9', '6|Amey|E5', '(|Amey|E3', '2|Amey|E1', '4|Amey|E2']",(|Amey|E2,(,1,0.974,(|Amey|E10,"{'(|Amey|E10': 0.974, '(|Amey|E3': 0.959, '5|Amey|E9': 0.657, '5|Amey|E7': 0.641, '-|Amey|E1': 0.607, '-|Amey|E4': 0.592, '9|Amey|E3': 0.584, '9|Amey|E6': 0.58, '+|Amey|E7': 0.46, '4|Amey|E10': 0.456, '4|Amey|E2': 0.441, '7|Amey|E3': 0.427, '+|Amey|E3': 0.425, '6|Amey|E5': 0.38, '7|Amey|E5': 0.369, '6|Amey|E4': 0.354, '0|Amey|E9': 0.329, '2|Amey|E1': 0.152, '2|Amey|E7': 0.127}"
Amey,),2,2,34,"['+|Amey|E7', '9|Amey|E3', '2|Amey|E7', '7|Amey|E3', '1|Amey|E3', '4|Amey|E10', '^|Amey|E5', '(|Amey|E10', ')|Amey|E4', '3|Amey|E3', '-|Amey|E4', ')|Amey|E10', '0|Amey|E4', '-|Amey|E1', '+|Amey|E3', '0|Amey|E9', 'X|Amey|E9', '5|Amey|E9', '^|Amey|E6', '6|Amey|E4', '8|Amey|E1', 'X|Amey|E1', '/|Amey|E1', '8|Amey|E7', '5|Amey|E7', '9|Amey|E6', '1|Amey|E2', '7|Amey|E5', '/|Amey|E8', '3|Amey|E9', '6|Amey|E5', '(|Amey|E3', '2|Amey|E1', '4|Amey|E2']",)|Amey|E3,),1,0.957,)|Amey|E4,"{')|Amey|E4': 0.957, ')|Amey|E10': 0.956, '7|Amey|E3': 0.53, '0|Amey|E4': 0.524, '0|Amey|E9': 0.508, '7|Amey|E5': 0.501, '+|Amey|E7': 0.454, '-|Amey|E4': 0.421, '-|Amey|E1': 0.403, '+|Amey|E3': 0.394, '8|Amey|E7': 0.393, '3|Amey|E3': 0.249, '5|Amey|E7': 0.234, '5|Amey|E9': 0.21, '3|Amey|E9': 0.178}"
Amey,+,2,2,34,"['+|Amey|E7', '9|Amey|E3', '2|Amey|E7', '7|Amey|E3', '1|Amey|E3', '4|Amey|E10', '^|Amey|E5', '(|Amey|E10', ')|Amey|E4', '3|Amey|E3', '-|Amey|E4', ')|Amey|E10', '0|Amey|E4', '-|Amey|E1', '+|Amey|E3', '0|Amey|E9', 'X|Amey|E9', '5|Amey|E9', '^|Amey|E6', '6|Amey|E4', '8|Amey|E1', 'X|Amey|E1', '/|Amey|E1', '8|Amey|E7', '5|Amey|E7', '9|Amey|E6', '1|Amey|E2', '7|Amey|E5', '/|Amey|E8', '3|Amey|E9', '6|Amey|E5', '(|Amey|E3', '2|Amey|E1', '4|Amey|E2']",+|Amey|E1,+,1,0.907,+|Amey|E7,"{'+|Amey|E7': 0.907, '+|Amey|E3': 0.853, 'X|Amey|E1': 0.797, '8|Amey|E1': 0.615, '/|Amey|E1': 0.503, '4|Amey|E10': 0.48, '4|Amey|E2': 0.467}"
Amey,-,2,2,34,"['+|Amey|E7', '9|Amey|E3', '2|Amey|E7', '7|Amey|E3', '1|Amey|E3', '4|Amey|E10', '^|Amey|E5', '(|Amey|E10', ')|Amey|E4', '3|Amey|E3', '-|Amey|E4', ')|Amey|E10', '0|Amey|E4', '-|Amey|E1', '+|Amey|E3', '0|Amey|E9', 'X|Amey|E9', '5|Amey|E9', '^|Amey|E6', '6|Amey|E4', '8|Amey|E1', 'X|Amey|E1', '/|Amey|E1', '8|Amey|E7', '5|Amey|E7', '9|Amey|E6', '1|Amey|E2', '7|Amey|E5', '/|Amey|E8', '3|Amey|E9', '6|Amey|E5', '(|Amey|E3', '2|Amey|E1', '4|Amey|E2']",-|Amey|E5,-,1,0.996,-|Amey|E4,"{'-|Amey|E4': 0.996, '-|Amey|E1': 0.983, '1|Amey|E2': 0.732, '1|Amey|E3': 0.687, '3|Amey|E9': 0.631, ')|Amey|E10': 0.588, '5|Amey|E9': 0.586, '5|Amey|E7': 0.586, '3|Amey|E3': 0.579, ')|Amey|E4': 0.563, '2|Amey|E7': 0.548, '7|Amey|E3': 0.532, '7|Amey|E5': 0.53, '+|Amey|E3': 0.516, '+|Amey|E7': 0.45, '8|Amey|E1': 0.382, '8|Amey|E7': 0.326, '0|Amey|E4': 0.145, '0|Amey|E9': 0.137}"
Amey,0,2,2,34,"['+|Amey|E7', '9|Amey|E3', '2|Amey|E7', '7|Amey|E3', '1|Amey|E3', '4|Amey|E10', '^|Amey|E5', '(|Amey|E10', ')|Amey|E4', '3|Amey|E3', '-|Amey|E4', ')|Amey|E10', '0|Amey|E4', '-|Amey|E1', '+|Amey|E3', '0|Amey|E9', 'X|Amey|E9', '5|Amey|E9', '^|Amey|E6', '6|Amey|E4', '8|Amey|E1', 'X|Amey|E1', '/|Amey|E1', '8|Amey|E7', '5|Amey|E7', '9|Amey|E6', '1|Amey|E2', '7|Amey|E5', '/|Amey|E8', '3|Amey|E9', '6|Amey|E5', '(|Amey|E3', '2|Amey|E1', '4|Amey|E2']",0|Amey|E8,0,1,0.978,0|Amey|E4,"{'0|Amey|E4': 0.978, '0|Amey|E9': 0.957, '6|Amey|E5': 0.666, 'X|Amey|E9': 0.591, '6|Amey|E4': 0.59, 'X|Amey|E1': 0.576, '4|Amey|E2': 0.549, '4|Amey|E10': 0.519, '8|Amey|E7': 0.456, '(|Amey|E10': 0.39, '(|Amey|E3': 0.388, '/|Amey|E8': 0.279, '/|Amey|E1': 0.27}"
Amey,1,2,2,34,"['+|Amey|E7', '9|Amey|E3', '2|Amey|E7', '7|Amey|E3', '1|Amey|E3', '4|Amey|E10', '^|Amey|E5', '(|Amey|E10', ')|Amey|E4', '3|Amey|E3', '-|Amey|E4', ')|Amey|E10', '0|Amey|E4', '-|Amey|E1', '+|Amey|E3', '0|Amey|E9', 'X|Amey|E9', '5|Amey|E9', '^|Amey|E6', '6|Amey|E4', '8|Amey|E1', 'X|Amey|E1', '/|Amey|E1', '8|Amey|E7', '5|Amey|E7', '9|Amey|E6', '1|Amey|E2', '7|Amey|E5', '/|Amey|E8', '3|Amey|E9', '6|Amey|E5', '(|Amey|E3', '2|Amey|E1', '4|Amey|E2']",1|Amey|E1,1,1,0.927,1|Amey|E3,"{'1|Amey|E3': 0.927, '1|Amey|E2': 0.884, '^|Amey|E6': 0.725, '3|Amey|E9': 0.7, '^|Amey|E5': 0.685, '3|Amey|E3': 0.673, '-|Amey|E4': 0.669, '-|Amey|E1': 0.658, '2|Amey|E7': 0.573, '2|Amey|E1': 0.545, '+|Amey|E7': 0.488, '7|Amey|E3': 0.469, 'X|Amey|E9': 0.453, 'X|Amey|E1': 0.434, '/|Amey|E1': 0.381, '/|Amey|E8': 0.372, '7|Amey|E5': 0.343, '8|Amey|E1': 0.326, '6|Amey|E5': 0.265, '6|Amey|E4': 0.255, ')|Amey|E10': 0.125, ')|Amey|E4': 0.122}"
Amey,2,2,2,34,"['+|Amey|E7', '9|Amey|E3', '2|Amey|E7', '7|Amey|E3', '1|Amey|E3', '4|Amey|E10', '^|Amey|E5', '(|Amey|E10', ')|Amey|E4', '3|Amey|E3', '-|Amey|E4', ')|Amey|E10', '0|Amey|E4', '-|Amey|E1', '+|Amey|E3', '0|Amey|E9', 'X|Amey|E9', '5|Amey|E9', '^|Amey|E6', '6|Amey|E4', '8|Amey|E1', 'X|Amey|E1', '/|Amey|E1', '8|Amey|E7', '5|Amey|E7', '9|Amey|E6', '1|Amey|E2', '7|Amey|E5', '/|Amey|E8', '3|Amey|E9', '6|Amey|E5', '(|Amey|E3', '2|Amey|E1', '4|Amey|E2']",2|Amey|E2,2,1,0.956,2|Amey|E7,"{'2|Amey|E7': 0.956, '2|Amey|E1': 0.939, '7|Amey|E3': 0.766, '7|Amey|E5': 0.753, '1|Amey|E2': 0.608, '1|Amey|E3': 0.578, '-|Amey|E4': 0.571, '3|Amey|E3': 0.563, '-|Amey|E1': 0.555, '3|Amey|E9': 0.554, '+|Amey|E7': 0.538, '+|Amey|E3': 0.521, '8|Amey|E1': 0.521, '0|Amey|E9': 0.459, 'X|Amey|E9': 0.421, 'X|Amey|E1': 0.419, '^|Amey|E6': 0.372, '6|Amey|E4': 0.365, '6|Amey|E5': 0.361, '^|Amey|E5': 0.35, ')|Amey|E10': 0.086, ')|Amey|E4': 0.058}"
Amey,3,2,2,34,"['+|Amey|E7', '9|Amey|E3', '2|Amey|E7', '7|Amey|E3', '1|Amey|E3', '4|Amey|E10', '^|Amey|E5', '(|Amey|E10', ')|Amey|E4', '3|Amey|E3', '-|Amey|E4', ')|Amey|E10', '0|Amey|E4', '-|Amey|E1', '+|Amey|E3', '0|Amey|E9', 'X|Amey|E9', '5|Amey|E9', '^|Amey|E6', '6|Amey|E4', '8|Amey|E1', 'X|Amey|E1', '/|Amey|E1', '8|Amey|E7', '5|Amey|E7', '9|Amey|E6', '1|Amey|E2', '7|Amey|E5', '/|Amey|E8', '3|Amey|E9', '6|Amey|E5', '(|Amey|E3', '2|Amey|E1', '4|Amey|E2']",3|Amey|E8,3,1,0.94,3|Amey|E9,"{'3|Amey|E9': 0.94, '1|Amey|E2': 0.758, '1|Amey|E3': 0.737, '7|Amey|E3': 0.553, '2|Amey|E7': 0.55, '-|Amey|E4': 0.549, '7|Amey|E5': 0.547, '-|Amey|E1': 0.537, '8|Amey|E1': 0.512, '8|Amey|E7': 0.476, '0|Amey|E4': 0.442, '+|Amey|E7': 0.411, '0|Amey|E9': 0.408, '+|Amey|E3': 0.382, '6|Amey|E5': 0.236, ')|Amey|E10': 0.136, ')|Amey|E4': 0.124, '3|Amey|E3': 0.087, '5|Amey|E7': 0.07, '5|Amey|E9': 0.05}"
Amey,4,2,2,34,"['+|Amey|E7', '9|Amey|E3', '2|Amey|E7', '7|Amey|E3', '1|Amey|E3', '4|Amey|E10', '^|Amey|E5', '(|Amey|E10', ')|Amey|E4', '3|Amey|E3', '-|Amey|E4', ')|Amey|E10', '0|Amey|E4', '-|Amey|E1', '+|Amey|E3', '0|Amey|E9', 'X|Amey|E9', '5|Amey|E9', '^|Amey|E6', '6|Amey|E4', '8|Amey|E1', 'X|Amey|E1', '/|Amey|E1', '8|Amey|E7', '5|Amey|E7', '9|Amey|E6', '1|Amey|E2', '7|Amey|E5', '/|Amey|E8', '3|Amey|E9', '6|Amey|E5', '(|Amey|E3', '2|Amey|E1', '4|Amey|E2']",4|Amey|E7,4,1,0.93,4|Amey|E2,"{'4|Amey|E2': 0.93, '4|Amey|E10': 0.902, '6|Amey|E4': 0.699, '6|Amey|E5': 0.693, '+|Amey|E7': 0.681, 'X|Amey|E9': 0.65, '/|Amey|E8': 0.64, '/|Amey|E1': 0.635, 'X|Amey|E1': 0.634, '(|Amey|E3': 0.561, '0|Amey|E4': 0.543, '(|Amey|E10': 0.541, '0|Amey|E9': 0.527, '8|Amey|E7': 0.309}"
